Id,Point
465,"51.0837,-2.58693"
466,"51.11606,-2.43083"
467,"51.11235,-2.45107"
470,"51.2822,-2.76895"
471,"51.2407,-2.34908"
472,"51.3068,-2.28087"
473,"51.32047,-2.37378"
474,"51.31743,-2.20655"
475,"51.344,-2.13432"
476,"51.34888,-2.34088"
477,"51.3995,-2.44772"
478,"51.40162,-2.31044"
479,"51.41805,-2.26862"
480,"51.42697,-2.4597"
481,"51.45583,-2.06557"
482,"51.45104,-2.5548"
483,"51.4926,-2.52381"
484,"51.58201,-2.15801"
485,"51.60267,-2.12492"
486,"51.42772,-2.6339"
487,"51.43113,-2.55348"
488,"51.3533,-2.63265"
489,"51.53646,-2.0047"
490,"51.53783,-2.48107"
492,"51.54757,-2.04986"
493,"51.23078,-2.48767"
494,"51.54371,-2.46485"
495,"51.49317,-2.28097"
496,"51.45369,-2.43032"
497,"51.55485,-2.09225"
498,"51.57824,-2.07498"
499,"51.34298,-2.2666"
500,"51.36667,-2.62132"
501,"51.43903,-2.62577"
502,"51.54207,-2.38595"
503,"51.20321,-2.38955"
505,"51.29062,-2.48396"
506,"51.45412,-2.58666"
507,"51.47033,-2.56609"
508,"51.52186,-2.52094"
509,"51.58069,-2.09448"
511,"51.41912,-2.4879"
512,"52.98375,-2.51888"
513,"53.09301,-2.48809"
514,"53.16588,-2.4949"
515,"53.25829,-2.5165"
516,"53.16947,-2.10466"
517,"53.16637,-2.20936"
518,"53.24218,-2.49953"
520,"53.23415,-2.82798"
522,"53.39567,-3.12173"
523,"53.39692,-3.1516"
524,"53.70579,-2.28626"
525,"53.6774,-2.3171"
526,"53.6841,-2.33153"
527,"53.66491,-2.31504"
528,"53.65008,-2.31341"
529,"53.59878,-2.30517"
530,"53.60892,-2.10983"
531,"53.56592,-2.29301"
532,"53.62696,-2.13754"
534,"53.66349,-2.17262"
535,"53.55737,-2.38881"
536,"53.54646,-2.37196"
537,"53.49954,-2.27175"
538,"53.48526,-2.26638"
540,"53.4937,-2.22981"
541,"53.47419,-2.22895"
542,"53.44502,-1.96457"
543,"53.46102,-1.98669"
544,"53.41382,-2.05802"
545,"53.40492,-2.05605"
546,"53.54291,-2.009"
548,"53.42355,-2.1414"
549,"53.51474,-2.03839"
550,"53.40732,-2.17444"
551,"53.4088,-2.25267"
552,"53.43832,-2.34406"
553,"53.43998,-2.38864"
554,"53.41033,-2.41304"
555,"53.34373,-2.23241"
556,"53.25151,-2.12024"
557,"53.28925,-2.1486"
558,"53.33011,-2.22713"
559,"53.38006,-2.40658"
561,"53.39067,-2.56036"
562,"53.42533,-2.62206"
563,"53.38379,-2.6243"
564,"53.40719,-2.60892"
565,"53.3742,-2.6535"
566,"53.47817,-2.91816"
567,"53.5839,-2.63738"
568,"53.60706,-2.7931"
569,"53.57724,-2.72143"
570,"53.58881,-2.7736"
571,"53.54927,-2.62599"
572,"53.65532,-2.67659"
573,"53.6559,-2.76042"
574,"53.6709,-2.76221"
575,"54.06531,-2.28567"
576,"54.08437,-2.28045"
577,"53.94229,-2.27249"
578,"53.87277,-2.41439"
579,"53.84802,-2.42433"
580,"53.8552,-2.45131"
581,"53.78554,-2.23413"
582,"53.81148,-2.2484"
583,"53.83632,-2.23229"
584,"53.84569,-2.22322"
585,"53.7943,-2.30637"
586,"53.80025,-2.31484"
587,"53.81984,-2.41311"
588,"53.76913,-2.62471"
589,"53.75292,-2.68043"
590,"53.81119,-2.53102"
591,"53.83371,-2.45351"
592,"53.74441,-2.49046"
593,"53.73164,-2.49061"
594,"53.74457,-2.66149"
595,"53.69444,-2.4664"
596,"53.97871,-2.67709"
598,"53.89612,-2.77969"
599,"53.85887,-2.74327"
600,"53.86261,-2.79093"
601,"53.86378,-2.81787"
604,"53.93872,-2.95506"
605,"54.42005,-2.59928"
606,"54.31013,-2.58246"
607,"54.31413,-2.55501"
608,"54.11348,-2.51018"
609,"54.12513,-2.58996"
610,"54.10591,-2.60575"
611,"54.10971,-2.63517"
612,"54.08136,-2.72202"
613,"54.05187,-2.82201"
614,"53.99176,-2.79215"
615,"53.93208,-2.90547"
616,"54.36178,-2.77194"
617,"54.35815,-2.74815"
618,"54.34355,-2.73352"
620,"54.28004,-2.75585"
621,"54.21855,-2.7741"
622,"54.14063,-2.73132"
623,"54.42928,-2.97068"
624,"54.42204,-2.98838"
625,"54.35274,-2.94002"
626,"54.26809,-2.97494"
627,"54.30741,-3.0913"
628,"54.28464,-3.08517"
629,"54.34188,-3.21804"
631,"54.36801,-3.33903"
633,"54.42665,-3.48908"
634,"54.52558,-3.41696"
635,"54.48294,-3.52338"
636,"54.50738,-3.52578"
637,"54.44018,-3.52937"
638,"54.56285,-3.13877"
639,"54.6138,-3.05049"
640,"54.56596,-3.06369"
642,"54.60365,-3.14248"
643,"54.6013,-3.14919"
644,"54.60458,-3.15953"
645,"54.67802,-3.24494"
646,"54.58071,-3.31799"
647,"54.64042,-3.34812"
648,"54.66269,-3.36133"
649,"54.66355,-3.37019"
650,"54.65302,-3.51528"
651,"54.73243,-3.40538"
653,"54.48209,-2.35186"
654,"54.51284,-2.36447"
655,"54.57998,-2.49162"
656,"54.64836,-2.61438"
657,"54.53615,-2.76264"
658,"54.64992,-2.73752"
659,"54.5556,-2.74342"
661,"54.5542,-2.94434"
662,"54.61701,-2.81856"
663,"54.65108,-2.74323"
664,"54.62882,-2.83784"
665,"54.66733,-2.65935"
666,"54.89014,-2.83074"
667,"54.91285,-2.89301"
668,"54.89866,-2.93227"
669,"55.0935,-2.48146"
670,"54.89463,-2.68676"
672,"54.88977,-2.91376"
673,"54.85317,-2.88131"
674,"54.86565,-2.94444"
675,"54.88576,-2.93751"
676,"54.77443,-2.9933"
677,"54.89116,-2.93819"
678,"54.90488,-2.95284"
679,"54.79621,-2.95425"
690,"51.67474,-1.99039"
691,"51.65073,-1.97305"
692,"51.63221,-2.00716"
693,"51.61323,-1.87403"
694,"51.6467,-1.86553"
695,"55.72239,-2.16337"
696,"55.61123,-2.39544"
697,"55.51696,-2.00471"
698,"55.54751,-2.01105"
699,"55.60251,-1.769"
700,"55.67482,-2.16092"
701,"55.55065,-1.97984"
703,"55.334,-1.63267"
704,"55.37211,-2.20981"
705,"55.11381,-1.62002"
706,"55.16621,-1.72682"
707,"55.30845,-1.89598"
708,"55.03973,-1.85913"
709,"55.17723,-1.8712"
710,"55.04065,-1.87321"
711,"55.04943,-1.74171"
712,"55.34347,-2.12452"
713,"55.15199,-1.91475"
714,"55.23409,-1.9017"
715,"55.16765,-1.69449"
717,"54.94994,-1.94219"
718,"55.0532,-2.14866"
719,"54.9767,-2.22649"
720,"54.94348,-2.51353"
721,"54.91728,-1.73921"
722,"55.14298,-2.20861"
723,"54.81255,-2.44341"
724,"55.2443,-2.56145"
725,"55.00143,-1.60444"
726,"54.92058,-1.61304"
727,"55.02326,-1.69651"
728,"55.18096,-2.4522"
729,"54.95174,-1.95936"
730,"55.23198,-2.1792"
731,"55.24361,-2.21542"
732,"54.90384,-2.26507"
733,"55.14287,-2.26195"
734,"54.96918,-2.11567"
735,"54.97372,-2.10587"
736,"54.97383,-2.10562"
737,"54.90598,-1.81231"
738,"55.01779,-1.61437"
739,"54.64934,-1.66211"
740,"54.73449,-1.58996"
741,"54.74686,-2.02792"
742,"54.68472,-1.81848"
743,"54.74261,-1.5992"
744,"54.74594,-2.07607"
745,"54.67288,-1.73324"
746,"54.8548,-1.55915"
747,"54.75295,-2.22368"
748,"54.8424,-1.48705"
749,"54.77659,-1.57256"
750,"54.61908,-1.79399"
751,"54.62098,-1.86832"
752,"54.64667,-1.67298"
753,"54.82501,-1.74466"
755,"54.63239,-1.71027"
756,"54.63426,-1.74279"
757,"51.72446,-1.97229"
758,"51.67391,-1.93414"
759,"51.66534,-1.89179"
760,"51.55357,-1.80321"
762,"51.64018,-1.82653"
763,"51.71066,-1.88994"
764,"51.6546,-1.8496"
765,"51.66705,-1.81689"
769,"52.09064,-3.34986"
770,"52.42832,-3.7013"
771,"52.30541,-3.31464"
772,"52.14651,-3.46955"
775,"51.95873,-3.05401"
776,"52.20967,-3.4289"
779,"51.79741,-2.7228"
780,"51.79631,-2.68639"
781,"52.03052,-3.21691"
782,"52.29638,-3.50328"
783,"51.9288,-2.52401"
785,"51.91947,-2.84981"
787,"52.26907,-3.57194"
789,"52.1912,-2.50135"
790,"52.30888,-3.11746"
791,"51.81464,-2.70322"
793,"52.1514,-3.11292"
794,"51.80884,-2.72009"
795,"52.07655,-3.12667"
797,"52.09651,-2.96947"
798,"52.1536,-3.41175"
799,"52.04565,-3.19666"
800,"52.0264,-2.62986"
801,"51.91535,-2.58757"
802,"52.22342,-2.85104"
803,"51.74518,-2.94851"
804,"51.59379,-3.07138"
805,"51.87585,-3.26982"
806,"51.95409,-3.5331"
807,"51.91714,-3.5599"
808,"51.73283,-2.93029"
809,"51.85154,-3.10406"
810,"51.96312,-3.45175"
811,"51.94782,-3.6893"
812,"51.70517,-2.89152"
813,"51.70636,-3.14502"
815,"51.79512,-3.26059"
816,"51.71781,-3.05853"
818,"51.6245,-3.18781"
819,"51.70198,-2.90643"
820,"51.62579,-2.96575"
821,"51.81212,-3.01823"
824,"51.6636,-1.74967"
825,"51.6521,-3.33208"
826,"51.59883,-3.3305"
827,"51.60931,-3.3688"
828,"51.64776,-3.31794"
829,"51.53273,-3.11968"
831,"51.53473,-3.39468"
832,"51.67783,-3.2221"
833,"51.75179,-3.3876"
837,"51.6764,-3.48284"
838,"51.72378,-3.24702"
839,"51.70875,-3.3459"
840,"51.57499,-3.29208"
841,"51.71313,-3.44066"
842,"51.67656,-3.54475"
843,"51.64413,-3.47917"
845,"51.49731,-3.20986"
846,"51.58878,-3.16335"
847,"51.50321,-3.58075"
849,"51.54804,-3.58246"
850,"51.76179,-3.57366"
851,"51.55725,-3.60142"
852,"51.69228,-3.76861"
853,"51.49255,-3.55716"
854,"51.43541,-3.41499"
855,"51.60418,-3.77567"
856,"51.46215,-3.44607"
857,"51.62259,-3.74771"
859,"51.52079,-3.49615"
860,"51.60581,-3.64587"
862,"51.52207,-3.48402"
863,"51.59134,-3.76796"
864,"51.40787,-3.4614"
865,"51.47689,-3.61884"
866,"51.54681,-3.5918"
867,"51.71223,-3.69562"
868,"51.68152,-3.90267"
869,"51.79571,-3.99772"
870,"51.64219,-3.93249"
871,"51.76884,-3.78027"
872,"51.82615,-3.68337"
873,"51.79538,-3.97365"
875,"51.71561,-4.02976"
876,"51.78043,-3.75754"
877,"51.71843,-3.84882"
879,"51.68297,-4.13487"
881,"51.59818,-3.995"
882,"51.86171,-4.19216"
883,"51.88098,-4.16802"
884,"51.8151,-4.55717"
885,"51.82977,-4.48324"
886,"51.99389,-3.79097"
887,"51.87395,-4.28149"
888,"52.01078,-3.80537"
889,"52.11013,-3.77475"
890,"51.92274,-3.87419"
891,"51.86315,-4.20145"
892,"52.07777,-3.97107"
893,"51.89828,-3.95271"
894,"51.77505,-4.18427"
896,"51.80066,-4.24229"
897,"52.10942,-3.79245"
898,"51.85396,-4.31015"
899,"51.87907,-4.66591"
900,"51.81901,-4.60959"
901,"51.96733,-3.87256"
902,"51.75396,-4.21903"
903,"51.9402,-3.88436"
904,"51.81999,-4.49628"
905,"51.82038,-4.97003"
906,"51.80296,-4.79736"
907,"51.97679,-4.90612"
909,"51.79151,-4.97868"
910,"51.80124,-4.96995"
911,"51.67163,-4.7123"
913,"51.89838,-5.17239"
914,"52.04541,-4.56173"
915,"52.0421,-4.28569"
916,"52.22038,-3.93331"
918,"52.19373,-3.9731"
919,"52.28203,-3.86278"
920,"52.03652,-4.31729"
921,"52.37545,-4.07236"
923,"52.30675,-4.14015"
924,"52.348,-3.77669"
925,"51.79966,-1.88523"
926,"52.23787,-4.25724"
927,"52.43405,-4.05653"
929,"52.18464,-4.13061"
930,"52.397,-3.92248"
931,"52.60061,-3.85507"
932,"52.4733,-4.01173"
933,"52.8202,-3.87707"
934,"52.73146,-3.74999"
935,"52.63975,-4.0242"
936,"52.74441,-3.88411"
937,"53.00869,-4.10023"
938,"53.11461,-4.26689"
939,"52.93686,-4.38214"
940,"53.13638,-4.25201"
941,"52.96245,-4.23669"
942,"53.10062,-4.08016"
943,"53.03137,-4.12659"
944,"53.04568,-4.32828"
945,"53.22764,-3.39474"
947,"53.12288,-3.31372"
948,"53.23272,-3.57093"
949,"53.10549,-3.79218"
950,"53.06767,-3.81313"
952,"53.26246,-3.43445"
953,"51.75454,-1.82551"
957,"52.92872,-3.05005"
958,"52.98126,-3.43013"
959,"53.07941,-2.99372"
960,"53.19185,-3.19278"
962,"52.97915,-3.38791"
963,"52.96665,-2.97161"
964,"52.86299,-3.67457"
966,"53.12002,-2.84702"
968,"53.13415,-2.87135"
971,"52.9031,-3.59268"
972,"53.0831,-2.87911"
975,"53.13737,-3.08244"
976,"53.10731,-2.95207"
977,"53.17239,-3.13747"
978,"51.70729,-1.26292"
979,"51.68932,-1.67879"
980,"51.5697,-1.7359"
981,"51.56355,-1.72295"
983,"51.67091,-1.70031"
985,"51.6929,-1.67298"
986,"51.6812,-1.66872"
987,"51.6909,-1.60789"
988,"51.69977,-1.57309"
989,"51.69872,-1.53403"
990,"51.70719,-1.46519"
992,"51.72467,-1.54886"
993,"53.2656,-4.35651"
994,"51.8867,-1.7679"
995,"51.87478,-1.74008"
996,"51.7937,-1.56437"
997,"51.7898,-1.48426"
998,"51.71351,-1.42098"
999,"51.71351,-1.42098"
1000,"51.71687,-1.37462"
1001,"51.75755,-1.36638"
1002,"51.76176,-1.36241"
1003,"51.7747,-1.35685"
1005,"51.95096,-1.67983"
1006,"51.86169,-1.59436"
1007,"51.86422,-1.3566"
1008,"51.78606,-1.35119"
1009,"51.78606,-1.35119"
1010,"51.78932,-1.30692"
1011,"51.77668,-1.29842"
1012,"51.7491,-1.27277"
1013,"52.16778,-1.21281"
1014,"52.11492,-1.31518"
1015,"52.06639,-1.33328"
1016,"52.01729,-1.38078"
1017,"52.02859,-1.32684"
1018,"51.92058,-1.30636"
1019,"51.8614,-1.3032"
1021,"51.84043,-1.30004"
1022,"51.8845,-1.01284"
1023,"51.86107,-1.11922"
1024,"51.89545,-1.13584"
1025,"51.87426,-1.18498"
1026,"51.75626,-1.23876"
1027,"51.72956,-1.23978"
1028,"51.70832,-1.23282"
1029,"51.6704,-1.26825"
1030,"51.75325,-1.29009"
1031,"51.75266,-1.28112"
1033,"51.68461,-1.28269"
1034,"51.6831,-1.26812"
1035,"51.63297,-1.50581"
1036,"51.58886,-1.4312"
1037,"51.64712,-1.45145"
1038,"51.56552,-1.46066"
1040,"51.66666,-1.30518"
1041,"51.6212,-1.32353"
1043,"51.64783,-1.25416"
1044,"51.64862,-1.2108"
1045,"51.63821,-1.17944"
1047,"51.82626,-.85653"
1048,"51.78507,-.75796"
1049,"51.8178,-.80162"
1050,"51.79561,-.94431"
1051,"51.80885,-.82361"
1052,"51.75315,-.98225"
1053,"51.74064,-1.11519"
1054,"51.66329,-1.07526"
1055,"51.67513,-1.13209"
1056,"51.64104,-1.16375"
1057,"51.61966,-1.07378"
1058,"51.6172,-1.116"
1059,"51.53,-1.13593"
1061,"51.48661,-1.08886"
1062,"51.57307,-1.23374"
1063,"52.71493,-2.74996"
1064,"51.45345,-1.22855"
1065,"51.43564,-1.20166"
1066,"51.46771,-1.08578"
1067,"51.48462,-1.08761"
1068,"51.46224,-1.07726"
1069,"51.48604,-1.03965"
1070,"51.46133,-.96788"
1071,"51.46082,-.96363"
1072,"51.45091,-1.85979"
1074,"51.41629,-1.73247"
1075,"51.42725,-1.7245"
1078,"52.2981,-2.55804"
1081,"51.43742,-1.57697"
1082,"51.43688,-1.5777"
1083,"51.4148,-1.53936"
1084,"51.41285,-1.52601"
1085,"51.40161,-1.32387"
1086,"51.50809,-1.53021"
1088,"52.08805,-2.44683"
1089,"51.42244,-1.35045"
1091,"51.32563,-1.24935"
1092,"51.37915,-1.18554"
1093,"51.43276,-1.06706"
1094,"51.3852,-1.00264"
1096,"51.47314,-.91772"
1097,"51.50105,-.8863"
1098,"51.85367,-2.57865"
1099,"51.2783,-1.04522"
1101,"51.31881,-1.01987"
1102,"51.23734,-.73628"
1103,"51.38183,-.96665"
1104,"51.38183,-.96665"
1105,"51.29742,-.73905"
1107,"51.3309,-.7756"
1108,"51.30641,-.77225"
1109,"51.3563,-.88838"
1111,"51.23287,-.86414"
1112,"51.23733,-.85973"
1113,"51.26294,-.86755"
1115,"51.37757,-.95252"
1116,"51.37757,-.95252"
1117,"51.40347,-.93324"
1119,"51.40346,-.83692"
1120,"51.48481,-.88093"
1121,"51.52878,-.8857"
1122,"51.55136,-.80841"
1123,"51.56739,-.76917"
1124,"51.91679,-2.08652"
1125,"51.63547,-.769"
1126,"51.63558,-.75368"
1128,"51.57116,-.70855"
1129,"51.561,-.69463"
1131,"51.52931,-.69719"
1132,"51.52415,-.7021"
1133,"51.50931,-.69031"
1134,"51.88764,-2.25142"
1135,"51.43383,-.77357"
1136,"51.99976,-1.95208"
1138,"51.88595,-2.09364"
1142,"52.51589,-3.31218"
1143,"51.88315,-2.06168"
1144,"51.5062,-.71016"
1145,"51.49188,-.6041"
1146,"51.4858,-.58912"
1147,"51.43817,-.53725"
1148,"51.4632,-.56907"
1149,"52.54051,-2.8016"
1151,"51.60292,-.38426"
1152,"51.59714,-.38176"
1153,"51.5893,-.38116"
1154,"51.58044,-.42606"
1155,"51.68232,-.3156"
1156,"51.7069,-.21782"
1157,"51.71807,-.21912"
1158,"51.83812,-.46114"
1159,"51.71948,-.28985"
1160,"51.7948,-.39307"
1161,"51.79314,-.39661"
1162,"51.70467,-.33604"
1163,"51.66857,-.28768"
1164,"51.67066,-.38023"
1165,"51.75763,-.47538"
1166,"51.74468,-.49653"
1167,"51.74106,-.47336"
1168,"51.64556,-.43698"
1169,"51.70263,-.61403"
1170,"51.642,-.46124"
1172,"51.56632,-.4839"
1173,"51.67713,-.65027"
1174,"51.55924,-.48408"
1175,"51.5495,-.4827"
1176,"51.52924,-.48873"
1178,"51.50093,-.48275"
1180,"51.56528,-.45277"
1181,"51.5479,-.46446"
1182,"51.53362,-.47114"
1183,"51.5175,-.47676"
1184,"51.50908,-.47712"
1185,"51.47729,-.51405"
1186,"51.46625,-.50177"
1187,"51.44023,-.53528"
1188,"51.45238,-.52046"
1189,"51.43616,-.51488"
1190,"51.43713,-.51223"
1192,"51.43162,-.51224"
1193,"51.41453,-.49972"
1194,"51.39062,-.48636"
1195,"51.3829,-.45806"
1196,"51.39932,-.5613"
1197,"51.40283,-.53977"
1198,"51.38928,-.50628"
1199,"51.38634,-.50135"
1201,"51.36152,-.68929"
1202,"51.34901,-.60251"
1203,"51.34453,-.60408"
1204,"51.37417,-.47847"
1205,"51.14956,-.97656"
1206,"51.15038,-.96696"
1207,"51.14015,-.9599"
1208,"51.20943,-.80359"
1209,"51.10121,-.82595"
1210,"51.18198,-.75021"
1211,"51.18886,-.61766"
1212,"51.12198,-.51035"
1213,"51.14219,-.48039"
1214,"51.2069,-.57031"
1215,"51.2645,-.54488"
1216,"51.21085,-.50462"
1218,"51.22083,-.56945"
1219,"51.23604,-.578"
1220,"51.30207,-.5433"
1221,"51.29443,-.5729"
1222,"51.34612,-.46504"
1223,"51.37249,-.46632"
1224,"51.39131,-.42142"
1225,"51.39971,-.41559"
1226,"51.40648,-.34955"
1227,"51.39339,-.33122"
1228,"51.44038,-.51203"
1229,"51.43094,-.49661"
1230,"51.11607,-.22264"
1231,"51.13093,-.21327"
1232,"51.14477,-.19952"
1233,"51.11024,-.15386"
1234,"51.11694,-.1626"
1235,"51.16022,-.1636"
1236,"51.17392,-.18322"
1237,"51.16139,-.13566"
1238,"51.18675,-.16369"
1239,"51.20108,-.19447"
1240,"51.23985,-.16644"
1241,"51.2048,-.16769"
1242,"51.23843,-.31119"
1243,"51.29499,-.33608"
1244,"51.32384,-.41268"
1245,"51.38172,-.37749"
1246,"51.35577,-.25517"
1247,"51.37569,-.26433"
1248,"51.40574,-.30216"
1249,"51.41501,-.30886"
1250,"51.42957,-.31841"
1251,"51.424,-.30853"
1252,"51.57756,-.38026"
1253,"51.54773,-.42018"
1254,"51.56194,-.37932"
1255,"51.54879,-.39783"
1256,"51.54178,-.41819"
1257,"51.51871,-.39175"
1258,"51.48876,-.41255"
1259,"51.44861,-.33993"
1260,"51.6235,-.1854"
1261,"51.6149,-.18943"
1263,"51.58485,-.18088"
1264,"51.57754,-.21754"
1266,"51.61054,-.31304"
1267,"51.6071,-.27141"
1268,"51.59121,-.24451"
1269,"51.58707,-.30726"
1270,"51.5622,-.27947"
1271,"51.55156,-.26783"
1272,"51.52737,-.34487"
1273,"51.50864,-.34256"
1274,"51.48249,-.31232"
1275,"51.38042,-.2436"
1276,"53.20615,-1.16541"
1277,"51.39333,-.24138"
1278,"51.37485,-.20833"
1279,"51.39116,-.21631"
1281,"51.41051,-.2472"
1282,"53.0625,-.85287"
1283,"51.43162,-.25214"
1284,"51.4701,-.24506"
1285,"51.37132,-.12068"
1286,"52.5228,-1.29765"
1287,"51.37359,-.13898"
1288,"52.64833,-1.21538"
1289,"51.36704,-.1628"
1290,"52.57418,-1.03506"
1291,"51.37707,-.1601"
1292,"51.41966,-.18126"
1293,"51.41966,-.18126"
1294,"51.39477,-.0973"
1295,"51.4161,-.14344"
1296,"51.42197,-.1734"
1299,"51.42858,-.18767"
1300,"52.89965,-.75876"
1301,"51.39291,.01949"
1302,"51.3852,.04769"
1303,"51.40138,.02849"
1304,"51.40028,.01938"
1305,"51.39484,.01684"
1308,"51.39188,-.03661"
1309,"51.40606,-.02436"
1310,"51.4357,-.0274"
1311,"51.44145,-.02686"
1312,"51.38293,.07582"
1313,"51.38325,.07267"
1314,"51.39528,.07882"
1315,"51.40371,.06022"
1316,"51.40504,.05626"
1317,"51.41196,.0511"
1318,"51.43144,.02709"
1319,"51.45563,.00614"
1321,"51.90847,-.46426"
1322,"51.89673,-.41961"
1324,"51.83055,-.34791"
1325,"51.77314,-.11751"
1326,"50.79924,-4.45026"
1327,"50.82367,-4.43869"
1329,"50.71071,-4.5663"
1330,"50.69814,-4.5165"
1331,"51.8769,-.28127"
1332,"51.83765,-.22128"
1333,"51.80342,-.14126"
1334,"51.91998,-.12316"
1335,"50.10004,-5.27976"
1336,"50.19642,-5.1367"
1338,"50.08132,-5.12506"
1340,"50.20603,-5.49845"
1341,"50.11739,-5.55243"
1342,"50.12676,-5.5253"
1344,"50.27283,-4.79147"
1345,"51.87448,-.14949"
1346,"51.86132,-.11774"
1348,"51.80124,-.07975"
1350,"51.94683,-.01698"
1351,"50.46846,-4.71313"
1353,"51.90425,.0209"
1354,"51.83905,-.02753"
1355,"51.93042,.0864"
1356,"51.88417,.09128"
1357,"51.81482,.02031"
1359,"51.15963,-3.32013"
1360,"51.96547,.14601"
1361,"51.89465,.18634"
1362,"51.87818,.16091"
1363,"51.81216,.15868"
1364,"51.79299,.16689"
1365,"51.79541,.13418"
1366,"51.79541,.13418"
1367,"51.77391,.07365"
1368,"51.76483,.01512"
1369,"51.02104,-3.1326"
1370,"51.02003,-3.10061"
1371,"51.07345,-2.96482"
1372,"51.77001,.00613"
1373,"51.76921,.01669"
1374,"51.71337,-.06057"
1375,"51.43839,-2.00355"
1376,"51.23068,-2.30827"
1377,"51.38045,-2.5068"
1379,"51.73527,.01996"
1380,"51.70323,-.0225"
1381,"51.69166,-.02726"
1382,"51.69114,.0158"
1383,"51.68148,.00497"
1384,"51.67189,-.01961"
1386,"51.66883,-.03507"
1387,"51.64347,-.095"
1388,"51.62611,-.06031"
1389,"51.6503,-.16405"
1390,"51.61655,-.1266"
1391,"51.61573,-.06525"
1392,"51.61906,.00884"
1393,"51.6034,-.01227"
1394,"51.5749,-.04363"
1395,"51.56784,-.05102"
1396,"51.71389,.25918"
1397,"51.73926,.21956"
1398,"51.70911,.23959"
1399,"51.6617,.20913"
1400,"51.65179,.11903"
1401,"51.64049,.08159"
1402,"51.57624,.04058"
1403,"51.58388,.17201"
1404,"51.54652,.18397"
1405,"51.59987,.24959"
1406,"51.55315,.23665"
1407,"53.06191,-2.52606"
1409,"53.38305,-3.10814"
1410,"53.69315,-2.25782"
1411,"53.64536,-2.09204"
1412,"53.49408,-2.37555"
1413,"53.61397,-2.42787"
1414,"53.48104,-2.2125"
1415,"53.56693,-2.02199"
1416,"53.34128,-2.12762"
1417,"53.40761,-2.29466"
1418,"53.3842,-2.8259"
1419,"53.72466,-2.67012"
1421,"53.87781,-2.38759"
1422,"53.79117,-2.24783"
1423,"53.85479,-2.15898"
1424,"53.85221,-2.14001"
1425,"53.93789,-2.77031"
1426,"54.11876,-2.53946"
1427,"54.03946,-2.78056"
1431,"54.56168,-3.06879"
1432,"54.66626,-3.23691"
1434,"54.5347,-2.76976"
1435,"54.9147,-2.80304"
1438,"54.89343,-2.91079"
1441,"55.00928,-2.96306"
1443,"52.90856,-3.57619"
1444,"51.06104,-.33506"
1445,"53.49619,-.11261"
1446,"51.03747,-.89987"
1447,"50.98327,-.66975"
1448,"50.99221,-.67447"
1452,"50.8611,-.92861"
1453,"50.85112,-.76455"
1454,"51.19408,.06517"
1455,"50.86367,-1.16642"
1456,"51.17261,.17308"
1457,"53.29691,-.13191"
1459,"53.21236,-.4411"
1461,"52.47323,-.91198"
1462,"53.14421,-.14004"
1463,"53.14306,-.24177"
1464,"53.00987,-.11601"
1465,"52.86747,-.33316"
1467,"50.95389,-1.37039"
1468,"50.9358,-1.3685"
1469,"50.98764,-1.34414"
1470,"50.99029,-1.33556"
1471,"53.25018,-.31382"
1472,"51.06126,-1.30786"
1473,"51.05821,-1.30833"
1474,"50.97056,-1.34424"
1476,"52.65688,-.38258"
1477,"51.08775,-1.18924"
1478,"50.89013,-1.38802"
1479,"51.08643,-1.18184"
1480,"51.09003,-1.18121"
1481,"52.78448,-.62638"
1483,"50.98916,-1.48517"
1484,"50.91966,-1.44796"
1485,"52.22917,-.86817"
1487,"51.27156,.5185"
1488,"53.22876,-.52889"
1489,"50.81596,-1.55025"
1490,"53.6897,-.4417"
1493,"50.82425,-1.57686"
1494,"50.75548,-1.33322"
1497,"53.38886,-.3309"
1499,"50.702,-1.29178"
1501,"51.3043,.18633"
1502,"51.42396,.23087"
1503,"51.45041,.17329"
1504,"51.44016,.11368"
1505,"51.1073,.13987"
1506,"52.52683,-.42868"
1507,"51.446,.15855"
1509,"51.14455,.16847"
1510,"51.19462,.27846"
1512,"51.19408,.23635"
1513,"53.20209,-.55376"
1515,"53.22987,-.54683"
1516,"52.81096,-.62316"
1517,"53.00743,-.02072"
1518,"52.27104,-.9228"
1519,"52.90502,-.25588"
1520,"53.23088,-.55579"
1522,"53.57459,-.10825"
1523,"53.10664,.01371"
1524,"53.11365,-.60006"
1525,"53.54667,-.15965"
1526,"53.27568,-.4028"
1527,"53.02274,-.37936"
1528,"53.37107,.00866"
1529,"53.17623,-.57109"
1530,"52.4705,-.9091"
1531,"53.18702,.0968"
1533,"53.3299,-.64405"
1534,"53.20845,-.10881"
1535,"51.1015,.39258"
1538,"52.08512,-.2679"
1540,"52.17506,.01963"
1541,"52.19723,.08753"
1542,"52.23197,-.97792"
1543,"52.56005,-.28067"
1545,"52.40185,-.54479"
1546,"52.87206,-.04472"
1548,"52.47602,-.92222"
1550,"52.13121,.20524"
1551,"52.1456,-.40555"
1552,"52.13179,-.96204"
1554,"52.58435,-.40444"
1555,"52.79874,.49057"
1556,"52.13546,.7945"
1557,"52.27213,.70664"
1558,"52.33219,.43829"
1559,"52.90831,.50445"
1560,"52.32363,-.10128"
1561,"52.74593,1.57024"
1562,"52.33068,-.12079"
1564,"51.9077,-.66854"
1565,"52.24627,-.77986"
1566,"52.24217,.24055"
